300
1		1		2
2		2		3
3		3		4
4		4		5
5		5		6
6		6		7
7		7		8
8		8		9
9		9		10
10		10		11
11		11		12
12		12		13
13		13		14
14		14		15
15		15		16
16		16		17
17		17		18
18		18		19
19		19		20
20		20		21
21		21		22
22		22		23
23		23		24
24		24		25
25		25		26
26		26		27
27		27		28
28		28		29
29		29		30
30		30		31
31		31		32
32		32		33
33		33		34
34		34		35
35		35		36
36		36		37
37		37		38
38		38		39
39		39		40
40		40		41
41		41		42
42		42		43
43		43		44
44		44		45
45		45		46
46		46		47
47		47		48
48		48		49
49		49		50
50		50		51
51		51		52
52		52		53
53		53		54
54		54		55
55		55		56
56		56		57
57		57		58
58		58		59
59		59		60
60		60		61
61		61		62
62		62		63
63		63		64
64		64		65
65		65		66
66		66		67
67		67		68
68		68		69
69		69		70
70		70		71
71		71		72
72		72		73
73		73		74
74		74		75
75		75		76
76		76		77
77		77		78
78		78		79
79		79		80
80		80		81
81		81		82
82		82		83
83		83		84
84		84		85
85		85		86
86		86		87
87		87		88
88		88		89
89		89		90
90		90		91
91		91		92
92		92		93
93		93		94
94		94		95
95		95		96
96		96		97
97		97		98
98		98		99
99		67		42
100		44		40
101		46		3
102		54		94
103		50		29
104		94		7
105		2		48
106		94		30
107		36		62
108		16		4
109		77		56
110		26		66
111		42		31
112		70		80
113		98		22
114		88		97
115		89		75
116		7		73
117		79		27
118		92		3
119		29		24
120		52		50
121		73		92
122		71		14
123		49		86
124		58		69
125		72		21
126		33		45
127		70		99
128		89		59
129		57		5
130		77		26
131		15		63
132		36		79
133		35		19
134		82		63
135		30		27
136		34		32
137		75		58
138		20		93
139		53		37
140		15		55
141		58		90
142		33		56
143		30		49
144		84		6
145		70		51
146		1		85
147		29		60
148		23		82
149		14		17
150		64		9
151		40		2
152		30		33
153		4		41
154		95		90
155		21		86
156		67		71
157		56		39
158		23		69
159		34		15
160		81		78
161		5		55
162		47		66
163		12		84
164		83		77
165		6		48
166		29		77
167		17		50
168		52		86
169		5		76
170		6		62
171		90		32
172		55		16
173		71		72
174		79		96
175		15		64
176		29		48
177		46		41
178		94		66
179		23		45
180		54		11
181		37		9
182		76		91
183		40		16
184		3		46
185		72		16
186		21		33
187		32		85
188		64		32
189		84		42
190		41		9
191		2		84
192		78		1
193		90		81
194		9		26
195		53		99
196		9		70
197		96		22
198		68		6
199		14		45
200		51		84
201		27		96
202		82		48
203		97		44
204		67		7
205		80		15
206		60		84
207		31		51
208		67		49
209		37		74
210		64		89
211		86		33
212		5		80
213		22		97
214		72		90
215		71		36
216		16		21
217		28		32
218		53		3
219		79		75
220		9		10
221		68		96
222		2		84
223		33		39
224		73		96
225		41		82
226		2		1
227		57		53
228		64		67
229		58		93
230		45		24
231		26		88
232		48		64
233		1		63
234		91		39
235		54		25
236		39		76
237		9		26
238		44		52
239		8		77
240		79		40
241		55		2
242		15		78
243		46		17
244		71		11
245		32		37
246		94		39
247		72		85
248		59		79
249		33		7
250		36		95
251		65		84
252		15		42
253		17		74
254		31		22
255		15		74
256		87		61
257		91		69
258		35		59
259		85		29
260		13		65
261		48		16
262		58		36
263		67		31
264		88		76
265		27		31
266		41		26
267		7		86
268		70		63
269		19		82
270		84		86
271		26		16
272		41		65
273		5		57
274		83		2
275		54		37
276		56		32
277		98		92
278		8		13
279		47		48
280		70		61
281		61		73
282		19		21
283		67		86
284		94		52
285		78		88
286		2		88
287		42		98
288		50		88
289		25		7
290		86		82
291		25		73
292		96		28
293		73		10
294		49		20
295		34		16
296		75		60
297		3		94
298		39		19
299		40		45
300		80		58
